,count,mean,std,min,25%,50%,75%,max,beta,entropy
DISCA UW Equity,251.0,-0.0008282934198455003,0.019549218625941778,-0.12142422398052338,-0.012407745062424057,-0.001228878648233461,0.010850893838010613,0.04542515357258329,0.8996267916900621,1.5162755224098527
USB UN Equity,251.0,-0.00011468933150956161,0.012823002797922506,-0.049114521841794524,-0.007617498433354264,-0.00044474093840329154,0.00708113306148191,0.04149899396378266,1.07694015138347,1.724545263485124
MNST UW Equity,251.0,0.001487573036475573,0.02079968567810758,-0.10468325318837546,-0.008138053693126314,0.0007865646258503196,0.01025067693807043,0.13611615245009076,0.7512603932857387,1.1295352645243877
WRK UN Equity,130.0,-0.0022200610333148628,0.019581981261541266,-0.044415583298570864,-0.015054261874810093,-0.0021196583742264666,0.006190669761809221,0.06237315460407877,0.9731047048836616,1.9550430232703895
PPG UN Equity,251.0,-0.0005037721673582327,0.013403439899601821,-0.05092068717210152,-0.007923032047559068,-0.000479248538291931,0.007562174920773357,0.04424260181658366,1.0890760642965038,1.7297459951630951
TWC UN Equity,251.0,0.0009325865266064582,0.014309133115488024,-0.054298356510745736,-0.007417958970482274,0.0005167624830436282,0.00928640054599138,0.07255520504731854,0.7785087602224826,1.5085475850986536
HSY UN Equity,251.0,-0.0005190950018357773,0.01248617803456312,-0.06456058517968837,-0.007192306353858776,-0.0008558895902428405,0.006667360866535415,0.035945025255491626,0.6977817024998166,1.6143743428091084
M UN Equity,251.0,-0.0023375426168972917,0.018263795946432286,-0.1399404508719695,-0.009756460649228312,-0.0019476905954368471,0.006729442737529246,0.07912483141016036,0.7800157141256989,1.176409057688621
PXD UN Equity,251.0,-0.00040478338928624563,0.02477650922367169,-0.0707225499961688,-0.015836763335646067,8.034709946975025e-05,0.015326060979868276,0.07970827970827976,1.2276458190540915,1.8707348085685485
KMX UN Equity,251.0,-0.0006984656808816366,0.01624669339753357,-0.06404199475065611,-0.009766398223869256,-0.0009393199323689116,0.00981538463181609,0.09270361163912857,1.0678303129574833,1.4069568916961763
