,count,mean,std,min,25%,50%,75%,max,beta,entropy
USB UN Equity,252.0,-0.00027458286592847513,0.0368783500805312,-0.14440518256772678,-0.017853666563150405,-0.0011803380220512312,0.01756030597988004,0.17367921543815254,1.2927126253607049,1.4714710500108215
MNST UW Equity,252.0,0.0017342236143373694,0.0226198108342862,-0.07933963776246197,-0.007911747882789432,0.0024420052764175743,0.010749073309959502,0.08712319219376198,0.8844410386869066,1.616697072807181
WRK UN Equity,252.0,0.0008866920552446219,0.04190449438036447,-0.17321016166281755,-0.02107763467123075,0.0016073644097837191,0.019929425778028764,0.1716485507246378,1.3907386192626163,1.5562084952502477
PPG UN Equity,252.0,0.0007413654656613951,0.027400530427023336,-0.12496018685635414,-0.011460534405293618,0.0013409799518862974,0.014636410187715967,0.13172413793103444,0.955244176733808,1.4012234900878597
T UN Equity,252.0,-0.0009404666412324203,0.022524922035146312,-0.0924101969872539,-0.010402906004034608,-0.000349468865945128,0.007666412121595335,0.10022342802425792,0.8240836075901725,1.4796264164433612
HSY UN Equity,252.0,0.0005062407860621032,0.02349801012530975,-0.16527677929547085,-0.0068919103231930385,0.000828280919770742,0.008895181342701399,0.10458191058524567,0.7905567394767024,1.132599266616283
PXD UN Equity,252.0,0.00014287995303846086,0.049535386044963284,-0.3691971080669711,-0.02133264558820449,-0.004090669813924941,0.02100454735186361,0.20434323631428136,1.4920110270477696,1.134971805954471
HII UN Equity,252.0,-0.0011980986858726621,0.028643420265245977,-0.12288657485164045,-0.01662390562324533,-0.0019363996650324893,0.012608388291081813,0.10059738503155993,0.8404871219709883,1.5963057565657242
KMX UN Equity,252.0,0.0008856824960925021,0.036526539258265954,-0.20581008816302926,-0.014893609968983486,0.0004941737448573606,0.017944213608938282,0.180712788259958,1.1188356370233348,1.2464133583991786
AON UN Equity,252.0,0.0003633006095324695,0.025114963831369387,-0.16703133001256923,-0.008806826504650284,0.0002582049643842783,0.01141728215814777,0.14132526807808635,0.7854068010276976,1.0610802935451868
RSG UN Equity,252.0,0.00051891591878978,0.02191192381231753,-0.12806748466257667,-0.006908552859528226,0.0012312238551577639,0.008683198559829628,0.07893148204044656,0.8467213940195096,1.2572846444460826
PAYC UN Equity,252.0,0.002857051599817583,0.0409305729024393,-0.133924631541788,-0.014601865475577494,0.004048284345220818,0.0235631031894512,0.1804354620272946,1.4240719446086396,1.5967424511549944
FLT UN Equity,252.0,0.00036489837880487294,0.03411321566082216,-0.10663830470380475,-0.013962860547827905,0.0018398744457338227,0.01529289700606943,0.15945026065227688,1.1518102192573212,1.5415575565116293
AAL UW Equity,252.0,-0.00037030385502043395,0.06573476758121974,-0.2522464698331194,-0.03146894742579685,-0.003628722205251892,0.02366204518061105,0.41097046413502103,1.3320472555652452,1.3109814101679866
VRSK UW Equity,252.0,0.001555680068127836,0.02435181784877189,-0.10679211592610405,-0.007582219012546801,0.0016255781512203294,0.010084870260846817,0.13286020795510806,0.9450381353071937,1.226518582231809
ILMN UW Equity,252.0,0.0009158964768898802,0.02905134615490873,-0.10935817494302948,-0.011704047871588262,0.003418034089388484,0.01612930830879682,0.10510631443298979,0.8641196367397124,1.5964736850429315
ABC UN Equity,252.0,0.0008911584144716512,0.026240478763478996,-0.10555555555555556,-0.012641408743542724,0.0002066115724528691,0.011396357518955333,0.11815132314573246,0.9083294563278597,1.4786741043980873
AMT UN Equity,252.0,0.00031102880043774243,0.02769010312035503,-0.15163814385539148,-0.014035097754953067,0.00015850645748651063,0.010849896721614486,0.12221948212083848,0.9889218359673477,1.329661176814823
YUM UN Equity,252.0,0.0006147725463510236,0.02782471571572904,-0.10999235279123115,-0.01135116698739627,0.0003425369824090247,0.011230669312970887,0.23248407643312088,0.9052916445782969,1.065960648132042
KIM UN Equity,252.0,8.051795817561326e-05,0.04821204840360348,-0.1981845688350984,-0.0211793998586391,-0.001962873575023125,0.019081557095255674,0.32261208576998057,1.3062484428232788,1.256358986136803
HLT UN Equity,252.0,0.0005164534213867027,0.03241981247911247,-0.12571340428813818,-0.014819234277522493,-0.0006049631488894444,0.016652035435006544,0.14050768680729353,0.8927161683267302,1.5349290353076868
GILD UW Equity,252.0,-0.00016789996173683023,0.02381668299338506,-0.0835203191224134,-0.011869559035504153,-0.0019804935790706966,0.008817400422383428,0.09733472694016185,0.49165062129714265,1.6225327208979046
LEN UN Equity,252.0,0.0021630471846338832,0.04307017547027922,-0.1961471103327496,-0.015742457084901667,0.0010230933609490039,0.023023352522121315,0.21294718909710392,1.2650559399611425,1.4180136227130742
PRU UN Equity,252.0,0.00013808409502995625,0.04249233497333694,-0.20113851992409862,-0.016809385291549163,-0.0007548398931913653,0.019644828119604923,0.21035186129525751,1.5875214352618143,1.3635603272743215
RE UN Equity,252.0,-0.00019762990930338593,0.031130481238210057,-0.1430381528931437,-0.01527997007303165,-0.001503516132327114,0.014349763292163918,0.1172567637133215,1.063089924004415,1.5252498101491054
COO UN Equity,252.0,0.0007797019998394891,0.02502461906830307,-0.13535459569606959,-0.009971536228682363,0.0014387723466458516,0.0109452854880127,0.09794075285141511,0.8727505567072935,1.360025995194026
APA UW Equity,143.0,0.00010945503687577982,0.04887510278257449,-0.13755900202292656,-0.032824381053884494,-0.0022246941045605756,0.024359809571536,0.17289377289377297,1.8990095681860168,1.8115667352553384
FANG UW Equity,252.0,-0.0003213519012880709,0.06510197598091198,-0.4464579901153213,-0.03101113379307647,-0.004862228543927703,0.026554930699108942,0.30962004850444624,1.5099659845703544,1.202189488363889
DVN UN Equity,252.0,-1.473258651523912e-05,0.06095959773124328,-0.3739715781600599,-0.027673457442678524,-0.0013579176844482677,0.029066566426686917,0.21072088724584098,1.7005677538130812,1.3561318412952013
ADP UW Equity,252.0,0.0005372260482188188,0.028281902487120893,-0.15252595155709348,-0.010325377265275446,0.001621861409991732,0.011757186473491598,0.11803572885227179,1.1187954640874345,1.349197475259906
