,count,mean,std,min,25%,50%,75%,max,beta,entropy
USB UN Equity,250.0,-0.00043235002439942044,0.013491829691127699,-0.044330518697225436,-0.00593143484887724,-0.0007055878851319429,0.005492535847574099,0.06356801093643197,1.0716848509237213,1.51997966944193
1684442D UN Equity,250.0,0.000771360286899335,0.01938132731948512,-0.1572365723657237,-0.008256995005835682,0.0019027643367524548,0.009965667149795798,0.06291730868002061,1.13236101297245,1.1726834400887411
KBH UN Equity,250.0,-0.0028417863820216424,0.030135715893606415,-0.11329243353783229,-0.01897087006703435,-0.00462203697048528,0.013038169104939509,0.16139846743295025,1.7692409002768639,1.4688909694738423
PPG UN Equity,250.0,0.0004481199014893874,0.014861061087039306,-0.056339869281045785,-0.008119209969604095,0.0010248362865152294,0.009986349087421416,0.06457980823463054,1.0404914464585675,1.6231132058697282
T UN Equity,250.0,0.0007942533229407559,0.014266384554130885,-0.045512010113779956,-0.008183710996580747,0.0010492879242487891,0.00876711497210705,0.05701976685250887,0.9534983822434556,1.7553405647559148
HSY UN Equity,250.0,-0.0008519757105421422,0.013005305806587599,-0.054210413541889886,-0.00699382032148645,-9.169264624975253e-05,0.0060903974472490425,0.04848210240144994,0.7682645727461066,1.627750573331516
M UN Equity,250.0,-0.001226479375643084,0.022807490875004072,-0.07112561174551386,-0.013141836336128797,-0.0016741730307579714,0.01096035566741286,0.0831385642737896,1.3357192862950082,1.7512043903073653
1431816D UN Equity,250.0,-0.0018261363029302426,0.02494282526273946,-0.11458333333333336,-0.014197474317869448,-0.00185500567688502,0.009900383106307423,0.07535321821036099,1.0640625138407744,1.6244013908232464
2942331Q UN Equity,250.0,-0.00215232674321887,0.024420912081759522,-0.06647078028077053,-0.01577154726688183,-0.0031790512151686555,0.010635455010118179,0.1288414929714008,1.6376545128540878,1.6170031294406704
0111145D UN Equity,250.0,-0.00027424117783354335,0.015386428971435261,-0.0685533056843133,-0.008588478560545646,0.00011091393078976394,0.007812314291084872,0.08145625982189626,1.0797958050330019,1.4066203313193297
1524867D UN Equity,250.0,-0.0004102145013355238,0.018955442172863123,-0.050974512743628166,-0.01202006026856108,-0.002107161020958524,0.01178763663819983,0.052464228934817184,1.0953555206188696,2.0026303349572787
TMO UN Equity,250.0,0.001070769589437062,0.013654848989377601,-0.04253308128544424,-0.00699176919978101,8.6430423509058e-05,0.009067362579945776,0.06518282988871227,0.8526844070640556,1.6383172015823446
RRC UN Equity,250.0,0.0029556461668324894,0.02020628469045023,-0.05250364608653388,-0.010775688909443231,0.0033732074500266184,0.015823280586465843,0.06014341892204492,1.069353113171215,2.0068941556725943
AON UN Equity,250.0,0.0012848718155354362,0.013559021309702919,-0.0343758077022486,-0.006075318939007166,0.00043488689346468895,0.007831594358752794,0.04870129870129877,0.7870136667987955,1.8470178449261152
CIEN UW Equity,250.0,0.0012398658236118037,0.02844804399114049,-0.12060778727445391,-0.015091017635965206,0.0001666666666666927,0.015360256690241488,0.17213114754098358,1.453440004207394,1.3532888829519103
MAR UN Equity,250.0,-0.001138090050521411,0.018079438780621515,-0.07480243324497449,-0.01154175698280489,-0.00024959995054154834,0.01082646757829147,0.06994914894438232,1.0221434466827795,1.628889706192927
MHS UN Equity,250.0,0.0027276988185798846,0.01705678126856838,-0.0752371186875159,-0.005942953506585845,0.0026763745208152594,0.011054124615991461,0.1008280565026789,0.5727099807485355,1.3026930810707944
ABC UN Equity,250.0,0.00014661088843280804,0.0164921301168082,-0.07168273960379024,-0.00833917376124239,-9.018657347386415e-05,0.008459930246728848,0.08092324447626928,0.7767262910315094,1.439002200337551
AMT UN Equity,250.0,0.0005829682844051915,0.01590016116460159,-0.054986642920747966,-0.00870318787504102,0.0007814661696967073,0.009912632718511009,0.06532258064516128,0.9483611967919329,1.6633793619005297
9876566D UN Equity,250.0,0.00018671896577273026,0.013806202026593743,-0.04899598393574293,-0.00753907930980007,0.0007380568107028767,0.00734407412406579,0.060447310094700786,0.9490275075328559,1.608736861295649
YUM UN Equity,250.0,0.001164024629655725,0.015094784571803526,-0.05375747056586126,-0.007460421154885516,0.0010415914456318098,0.00809694751921861,0.05718843364149923,0.9443510497370143,1.669207008306883
KIM UN Equity,250.0,-0.000635013207608668,0.021123627627551683,-0.07202680067001671,-0.013922469547917517,0.000771180212857633,0.011522113813485982,0.06207966890843264,1.4339583820467143,1.854206834051899
HCBK UW Equity,250.0,0.00039377493375508286,0.014846587145424658,-0.05593966059082342,-0.007234638620214833,0.0,0.007819639416460182,0.059200000000000016,0.8981937354176294,1.6407690862979318
GILD UW Equity,250.0,0.001655163602957122,0.017333303880380648,-0.052855020165569984,-0.007494553629368628,0.001913416967581556,0.010630183523389404,0.11209577114427874,1.0841515344240693,1.4365167068555231
SSP UN Equity,250.0,-0.0003112290902892795,0.014205073130797764,-0.060776148228619764,-0.006776901225824412,-0.00021215585033464382,0.007521755006637787,0.08633422579205705,0.655798480930607,1.3237170699921126
1683997D UW Equity,250.0,1.3087693259937306e-05,0.018295004715284217,-0.12793176972281456,-0.008211649608771477,0.0007626776806339034,0.009755248022699671,0.05066882853668423,1.0622323044271207,1.4124054490573987
ADI UN Equity,250.0,4.031549020564428e-06,0.017097515371761855,-0.09970311726867889,-0.009442008403473572,-0.0004199913609216612,0.008590360271056436,0.10444177671068418,0.8929911717633208,1.2113087308795991
LEN UN Equity,250.0,-0.0037253351848296414,0.02930167978336892,-0.10515227169779526,-0.019256549030876438,-0.0032345362248084263,0.010680342654125164,0.15261269481159992,1.4813561432701474,1.5113489142482515
PRU UN Equity,250.0,0.0004202669063166093,0.015340891948372634,-0.04773616545556172,-0.006993665851281695,0.0007584565317933826,0.008018585949504066,0.06560283687943276,1.197029373613753,1.6684909913283392
RDC UN Equity,250.0,0.0011313165512854206,0.019718150711793395,-0.05185575151355617,-0.012691223438906208,0.0026388706093392507,0.015416697378852522,0.050526884625776945,1.2361183449675646,2.0507413111562376
EXC UN Equity,250.0,0.001236374887486286,0.018072829912989342,-0.05512006967774053,-0.008848546247199753,0.0011631527013288307,0.010788034250742897,0.058631438325664066,1.1207565593798523,1.8534534504459899
9876544D UN Equity,250.0,-7.175735597463121e-05,0.016636965186066527,-0.04517790262172284,-0.01004198911629367,0.0,0.010862913724002854,0.07233368532206956,0.9290873459164761,1.7383851478240602
ICE UN Equity,250.0,0.0024399179451804294,0.028417087966398944,-0.0935898336024714,-0.017721973966146113,0.0013130722698735718,0.021534292389982793,0.08503810669875655,1.2585174061287008,1.8668051272834143
BCR UN Equity,250.0,0.000618249336504104,0.01276733964236122,-0.08369993053947662,-0.004578106631672923,-0.0005409159111536933,0.007182949228565401,0.0701011526699601,0.6046999259127183,1.1393328540506988
CHKAQ UN Equity,250.0,0.0014697877209491044,0.014068953481691002,-0.046852940082934044,-0.008227985599571608,0.0016537104512327663,0.01057693792566751,0.03396118337425132,0.7846755318534727,1.9429484065180196
ADP UN Equity,250.0,0.00016591628641882182,0.01194111364194651,-0.0316786000970621,-0.006381690457720733,0.0010427220653283081,0.006394481429636363,0.04818926458866462,0.759571667646512,1.7647972819417328
DVN UN Equity,250.0,0.0013911442569314355,0.01609522147058461,-0.04524427394787308,-0.009602204197803353,0.0015269872519284593,0.012316078590590059,0.051065540812223593,0.9790441360673253,1.9312675824302374
TIF UN Equity,250.0,0.0008394325200140749,0.02088183322758498,-0.06013267708110412,-0.009787654086795237,0.0009201798351688448,0.0107697701426473,0.07539682539682543,1.1968995260401114,1.835269474073443
AXP UN Equity,250.0,-0.00042468156891988396,0.018446732947269815,-0.05614841569528804,-0.009024587253244277,-0.00017261983365087858,0.00993562937227804,0.054733464075592674,1.4836819230715432,1.8968417812813407
CHRW UW Equity,250.0,0.0011534810278634163,0.023411102719492663,-0.050464271295922486,-0.010114148857952143,0.00019229586440249136,0.010471766513658637,0.2120173634909754,1.2658638764631798,1.1370829623557954
VIAB UN Equity,250.0,0.0003333079629556383,0.01512432850007928,-0.054483264109455094,-0.008911492982629155,0.0014280421470914489,0.010490535596373165,0.05047233468286112,0.8113742968290645,1.7647728532741154
PDCO UW Equity,250.0,6.59468689898645e-05,0.021016864626684336,-0.22700691121743752,-0.006703133425190659,0.0,0.008946868195546914,0.06261288380493674,0.94716955186548,0.9480627922982191
DYNIQ UN Equity,250.0,0.00038225170051440637,0.0239050465133839,-0.07729468599033816,-0.014499740974766766,0.0005382131324004,0.017917889404396863,0.06806282722513089,1.4040023030469715,1.9191130417731366
MAS UN Equity,250.0,-0.0009982600822253495,0.020849718315551966,-0.07168450054982735,-0.01265508645589071,-0.0010764537709054478,0.010249165597091537,0.09518453162503238,1.2382214394084359,1.6025027550165944
COF UN Equity,250.0,-0.0016815480031452973,0.02358165269436074,-0.15570876071969056,-0.011984114950471983,-0.00012889731881790014,0.010653649587210125,0.0902989627821842,1.5895690166852103,1.298699759739157
CMI UN Equity,250.0,0.0035266127032813816,0.02966427441680444,-0.165781799147536,-0.01227466985640172,0.002935756242085189,0.01822712092271557,0.11803698104430756,1.5562177592705546,1.387491735491267
WFC UN Equity,250.0,-0.0005308328365023928,0.017003803161543193,-0.066464339908953,-0.007723076642402332,-0.0008507535636438292,0.005496585502934421,0.06188605108055012,1.271159786210942,1.56936689994539
CCTYQ UN Equity,250.0,-0.005361729919778333,0.03562557760158328,-0.2867867867867868,-0.018512809973969077,-0.004428065986353053,0.009493826271408382,0.19449541284403662,1.4303879113762832,0.9940485960207797
AEE UN Equity,250.0,7.963155325077982e-05,0.011336449594177683,-0.031082953870520697,-0.005695446409386972,0.0004787589504302114,0.006307857154129583,0.037932471863276376,0.718957113253853,1.8756075422285592
NEBLQ UN Equity,250.0,0.001980527273248815,0.02105934410055984,-0.06200721779414229,-0.011965741877879195,0.001956358703545035,0.018861821341105475,0.06101790637468664,1.2099962815515894,1.9371970002917402
LH UN Equity,250.0,0.000257060285673233,0.01580432169125013,-0.12012539184952976,-0.004560481618159678,0.00019442456917016885,0.006834719112495749,0.08926600441501102,0.5016877601428308,0.9554510830262439
ITW UN Equity,250.0,0.0007087294280503846,0.013601643551379458,-0.06100178890876559,-0.0073576259097752235,0.000921641385678732,0.007180653794568096,0.0690684289064166,0.8651857951123348,1.4343865467562698
GOOGL UW Equity,250.0,0.001683019721522104,0.015300857418457858,-0.0520474132042167,-0.006430024467950096,0.0010865997857745157,0.011118286004094872,0.04505897117351219,0.8390315448413188,1.8370739163408842
UNP UN Equity,250.0,0.0013853521198495717,0.017928710484856607,-0.048523952625066244,-0.010688942348809878,0.0013683812621096414,0.012025871349358666,0.05841317868549338,1.1625838329409528,1.9248543384774868
DFODQ UN Equity,250.0,-0.001567124708433843,0.024412494762840346,-0.2879788099208099,-0.006985200841956205,0.0006497812564648708,0.0077566955592847,0.05224190851916394,0.615454314724264,0.755292765331505
GT UN Equity,250.0,0.0011635122854086136,0.02503976965917846,-0.08954758190327605,-0.013085985821758728,0.0006221559924028616,0.012753301541857377,0.10099403578528839,1.4115094112314466,1.6539695038858107
VZ UN Equity,250.0,0.0006524547493872636,0.012269186369509104,-0.04584556105647528,-0.006701542794578239,0.00061815980862442,0.009260255076538736,0.037120488207444825,0.8106833535356588,1.7824185448358814
HON UN Equity,250.0,0.001338448194721494,0.013637427805863718,-0.03905014105959118,-0.006479172442020502,0.0018305373051765792,0.00886917226637101,0.05039786350752973,0.8822951317109934,1.8338286910279773
WFTIQ UN Equity,250.0,0.0025608827637300766,0.022943581809470332,-0.07407407407407401,-0.01227516879513435,0.0034495516953265107,0.019415561158202997,0.0666666666666666,1.4545245652954302,1.9068604267137954
WWY UN Equity,250.0,0.0005756344267385731,0.01410382626296436,-0.08332086761406124,-0.005921948210864978,0.0010663025720757096,0.00760686421620437,0.0695731153496822,0.618479243051107,1.2659936074259177
BIIB UW Equity,250.0,0.0009105444579288958,0.02553319051947525,-0.236819137824961,-0.008490379026529046,-1.2555926643096759e-05,0.01082562883509954,0.1883912934701026,0.6230651819744697,0.6335360390657029
PBI UN Equity,250.0,-0.0006947217790659752,0.013582942612493622,-0.15024473292189833,-0.005890860829847698,0.00042044531786896577,0.0056544079709716435,0.026173772261198026,0.6178127022074353,0.9221117362811914
UPS UN Equity,250.0,-0.00018513437222654965,0.009845702492915137,-0.035169666162934494,-0.005770260888921557,-0.0005453649038687606,0.005563164428738495,0.03538645736330979,0.674650378596316,1.739026630306669
DHI UN Equity,250.0,-0.002294546348997674,0.029465211223780412,-0.10501355013550129,-0.019362121782348085,-0.003245285959170883,0.012986999004064503,0.14326647564469913,1.6814169035201827,1.5529724690054687
TGNA UN Equity,250.0,-0.0016333033259366863,0.013352839017019157,-0.051846292849349045,-0.010013348546462323,-0.0004509337863714811,0.004848368559970383,0.04435249781066421,0.6717918793853893,1.7436462190182866
HSH UN Equity,250.0,-0.00014533203719815018,0.0106102278292713,-0.04042260984287298,-0.005525702846328499,0.0,0.0059941433632292465,0.040569365132683936,0.6865119251701258,1.6426373003375658
PBG UN Equity,250.0,0.0010823362134235346,0.013312675170009154,-0.04554344789047227,-0.0053301435048708,0.0005725775200786207,0.008392845840629578,0.04134142815842728,0.6974534322143104,1.7756906629951719
BMS UN Equity,250.0,-0.0008276905849146585,0.014649438706769359,-0.07971014492753621,-0.007961782534646257,0.00065010526563221,0.007491215844349101,0.04517633343048665,1.009816710141425,1.52692030739255
