,count,mean,std,min,25%,50%,75%,max,beta,entropy
USB UN Equity,251.0,-0.00010539780449122936,0.00965291791065789,-0.02722063037249289,-0.0070347923016446,0.0,0.005325761962726144,0.039826212889210635,0.9203313872573177,1.756090352743275
1684442D UN Equity,251.0,-0.00015961352048474316,0.012397813569801812,-0.05874499332443263,-0.006475649758194172,-0.0007074637424831827,0.005807582730659659,0.06742424242424247,0.6725762649527804,1.3326807246732961
KBH UN Equity,251.0,0.0015728820258618674,0.021770713871252345,-0.05500370644922166,-0.012500989080550754,0.0012795905310300755,0.014650092654778499,0.06920415224913495,2.059060928818977,1.9416655910405083
PPG UN Equity,251.0,-0.0005369734042237477,0.010902822740639279,-0.029072315558802176,-0.007297075677383498,-0.0006764755623202967,0.006642124303312243,0.025855513307984836,1.1915711552352712,2.084071170896218
T UN Equity,251.0,-0.0001399623467872143,0.008384469384104396,-0.037021969080553156,-0.005282406398393901,-0.0004219409282699583,0.005316973415132884,0.02565217391304347,0.6952221004685221,1.6669559664511922
HSY UN Equity,251.0,0.00012276127600431913,0.010821027772372508,-0.032153821295847505,-0.005980177994733087,0.0,0.006042731932374025,0.047398431931575266,0.712112541020732,1.6957078502248126
M UN Equity,251.0,0.0007150063964011634,0.017338968960464437,-0.04595534937663093,-0.010099327720913303,-0.0011604293588627545,0.010469516525626981,0.08024800708591663,1.2694411710302904,1.6824160752481925
1431816D UN Equity,251.0,0.0020043559758185663,0.026602002670856387,-0.0789766407119022,-0.01332630586146635,0.0009569377990432118,0.01433081952874154,0.14143426294820735,1.6334143034047304,1.5500214826502103
AMGN UQ Equity,251.0,0.0009445357532343,0.016487310530887006,-0.051094890510949016,-0.008476390957345219,-0.0012341108231518488,0.008869396111471986,0.15073737946681806,1.1355365786238751,1.0924563715813482
RBK UN Equity,251.0,0.0013017490818580625,0.021811871265814547,-0.034474560152163644,-0.003961110576383262,-0.0003547986517650527,0.0034473531530089677,0.3001137656427758,0.5959745101951223,0.7752964724602248
KRB UN Equity,251.0,3.296010503469588e-05,0.020948107350200577,-0.16572912159238418,-0.00623915841307149,0.0,0.005081642687676571,0.24275534441805222,0.3312418224312181,0.7202536634955984
2942331Q UN Equity,251.0,0.0005548686228075422,0.012118335991091156,-0.03678204281807041,-0.00705947042413502,-0.00035587188612105203,0.008543094639836529,0.05429864253393665,1.1800748847233633,1.6959164212559155
0111145D UN Equity,251.0,0.00037294367651950766,0.010560074401021495,-0.03457382953181267,-0.006109753790130685,0.0007641365257259586,0.007323580037272612,0.03948428686543127,1.1278926924467203,1.7561756716008163
1524867D UN Equity,251.0,0.002122631251972969,0.018025792539203913,-0.04658851818455077,-0.010331888776885248,0.0019208605455242856,0.014165034195626373,0.054277828886844626,1.1520109290720506,2.0079553202475986
ABKFQ UN Equity,251.0,-0.00013958303773423653,0.015539523938811466,-0.1663315909395523,-0.006538354124239515,-0.00024357569114597517,0.006806177024248296,0.04646302250803859,1.307520765044325,0.913802329211779
TMO UN Equity,251.0,0.0001505381272585134,0.013387133573436624,-0.1063687895965321,-0.005631656343838651,-0.0003718854592786003,0.006450095198938815,0.053771201732226576,0.7426250704347432,1.164287941368833
AON UN Equity,251.0,0.0018697972803941693,0.0199943744162456,-0.032083145051965536,-0.008827134485836732,0.0,0.007108515088232523,0.16901408450704228,1.0333755958073303,1.076906978588959
MAR UN Equity,251.0,0.00035554307795185975,0.01291249839374062,-0.03840260959818113,-0.007273685055979262,-0.000471356665488253,0.008412322662404392,0.045179531291398595,1.1599828267556076,1.7952999198283925
MHS UN Equity,251.0,0.0013591258853121219,0.019047005927226964,-0.11858407079646023,-0.008437115839243444,0.0011834319526626265,0.012320065992988238,0.05759266640095657,1.2858802415064052,1.4031954080628406
KRI UN Equity,251.0,-9.175021052337003e-05,0.012265841180268359,-0.05300462249614799,-0.006683981426635713,-0.0010396554284864575,0.004764162569757447,0.08654926938928433,0.720112724741795,1.208908683403378
