,count,mean,std,min,25%,50%,75%,max,beta,entropy
9876566D UN Equity,250.0,0.00035891069952975616,0.009355910592606835,-0.04043915827996342,-0.00426008910632501,-0.00014900034132005156,0.0057144303000314055,0.039094650205761285,0.7817558770802996,1.535738778883988
YUM UN Equity,250.0,0.0010248484562568334,0.014703084183511812,-0.06371294639824267,-0.007202495086237583,-0.00019688750652111788,0.008992675568117881,0.08264778739410997,1.1435628177916193,1.408929633920389
KIM UN Equity,250.0,0.0013474392078885818,0.012515864060012559,-0.031708369283865376,-0.006743481616367546,0.001040116811669951,0.009524218599897433,0.06838709677419351,1.1620729436376545,1.5881254560285538
GILD UW Equity,250.0,0.0008362666540607134,0.017343017479672422,-0.0669163139042657,-0.01035563407250301,0.0011836573573770466,0.011532818862962448,0.05320181112548499,1.3694120351514376,1.7577043553638736
SSP UN Equity,250.0,0.00017421624508552017,0.01010197915063772,-0.03542370882792234,-0.006202253703080092,-0.0006530407106352062,0.005014521233642103,0.04866572871739288,0.6449458537064645,1.5464344337124267
1683997D UW Equity,250.0,-0.0006182935142109686,0.01891415114211992,-0.09773755656108597,-0.012063849165248974,-0.00171245429301148,0.008457527510404945,0.0930701047542304,1.379208460093359,1.350537258920897
ADI UN Equity,250.0,-0.0002617824774106995,0.01863280817364017,-0.16206896551724134,-0.009599878603443125,0.0014121556004573702,0.008644725953275048,0.06338503034389747,1.343339923713711,1.1401015816959112
MEL UN Equity,250.0,0.0007875641536891098,0.01154344650539028,-0.025959679646506428,-0.004835566349808755,-0.00047299001614664013,0.0051748302794052195,0.06816479400749074,1.217054871125526,1.4473422016212616
LEN UN Equity,250.0,-0.0005559025220136944,0.018078310078994807,-0.039490580803604146,-0.012497907128261574,-0.0040467058710329405,0.009611580441054375,0.05474479694369812,1.5814222722212607,1.9756274063647135
1448062D UN Equity,250.0,0.0022952329847598773,0.013491092658051054,-0.033779848573092706,-0.0039471270926524585,0.00258553067407292,0.009718214017762107,0.051739926739926695,0.7921207005254473,1.790982126811897
PRU UN Equity,250.0,0.0005598661534643327,0.010542502576172686,-0.05901890648952484,-0.006079448921499677,-0.0008452043541220733,0.007326480053333805,0.03419811320754735,0.9114400885672959,1.5182405804851686
RDC UN Equity,250.0,-0.00022789015876587215,0.025669890183418222,-0.06963538553496718,-0.017124764187628885,-0.0005150616109996663,0.017021379044684138,0.06126433976080054,1.9563395937682855,2.0843197930465673
TRB UN Equity,250.0,9.674104641724806e-05,0.014131658737634376,-0.04582385440363992,-0.006783322221983643,-0.0010077299920011008,0.004367273233736934,0.07206884187880953,0.28802516150545093,1.4392455856320985
EXC UN Equity,250.0,0.0005565498833955463,0.010665893396181568,-0.03454928095405131,-0.005829982848811878,0.0001634432762484688,0.007280861323458258,0.04154969118472766,0.6247127153847292,1.744650999113428
9876544D UN Equity,250.0,0.0017474568751029318,0.015464272855599528,-0.05093771706413512,-0.006443705575496195,0.0,0.0076773957625447635,0.106516290726817,0.9016196390881092,1.2576064667571896
BCR UN Equity,250.0,0.0010323223557546497,0.013241216121135985,-0.08414325655704957,-0.0055533939180365515,0.00011992551933515711,0.006846144360830135,0.08078431372549029,0.763894461122554,1.0282187090296702
CHKAQ UN Equity,250.0,-0.0003410945330700455,0.018334984816196113,-0.061242607182511274,-0.01139785185902779,-0.0007841043849771746,0.011109692558479167,0.06215214146530951,1.12917500189779,1.805066396376929
0574018D UN Equity,250.0,0.00126594423512292,0.011981280723620143,-0.033769243502731326,-0.006508103711338111,0.0017994321708298352,0.008096844755122172,0.032627484874675844,1.0444547699067763,1.9831534462702285
ADP UN Equity,250.0,0.0002898771245134231,0.009544436740203483,-0.04402678431361753,-0.0058752958815198614,0.0002102729711340686,0.005937014122029647,0.039684993918403424,0.6837044677024144,1.5290197702156043
DVN UN Equity,250.0,0.0003915106174807386,0.022332615025711048,-0.05437100213219606,-0.013905240905382239,-8.124796880076382e-05,0.01511132575443147,0.12455183164458292,1.45771215537065,1.606391126290807
TIF UN Equity,250.0,0.00017599568668059384,0.016129288232094193,-0.04242424242424238,-0.00971390896092181,-0.0010315805154179146,0.009009900990099047,0.06373504035624823,1.2836935723371152,1.7900700796186744
AXP UN Equity,250.0,0.0006209712741168129,0.009874025972724163,-0.023949000689179885,-0.0043734592941617415,-0.0003786783851926876,0.005287279320774449,0.03468208092485557,1.0399477855501293,1.8589617744538143
VIAB UN Equity,250.0,4.447531624347096e-05,0.014133190820727693,-0.05626183391939406,-0.007572536954863586,0.0,0.0075816092392393735,0.09680284191829473,0.9257845611365629,1.2916587634493357
PDCO UW Equity,250.0,0.00033441190836150126,0.013358060952556927,-0.04683698296836991,-0.006656396631212547,-0.0008729947033493939,0.005922973511565557,0.11393939393939388,0.5649419878540466,1.1438906135591242
DYNIQ UN Equity,250.0,0.0017731929731688084,0.020620622829445528,-0.050880626223092,-0.01139604217075703,0.0,0.013881863331187403,0.06355140186915885,0.9904559110977293,1.9649868339329473
MAS UN Equity,250.0,-8.876404754936675e-05,0.013202163766375214,-0.03952674663907482,-0.007206248529803184,-0.0003242440901522961,0.006604325680313757,0.04054188829787234,1.2218351492726358,1.8825850587124486
COF UN Equity,250.0,-0.0003866172238339405,0.014763090141916764,-0.09829406986190088,-0.007360416489400263,-0.000721330556236244,0.0071880000304997615,0.056769166550716545,1.1286698482482707,1.2477451463434601
CMI UN Equity,250.0,0.0012068992743414777,0.017716773693633777,-0.040878602936733274,-0.01010333762819557,3.24591015320516e-05,0.011362536463707003,0.06796563867952478,1.6349002831926005,1.8714782335384557
WFC UN Equity,250.0,0.0004676368191642867,0.008160158838058583,-0.030920387227279307,-0.0036527218310560324,0.0001595773701120345,0.005207464436890017,0.037802197802197776,0.7215874118433665,1.5233449852309835
CCTYQ UN Equity,250.0,-0.0004036627086703115,0.025427517039207356,-0.17527114967462035,-0.013654151760098699,-0.0016097622199819084,0.012703105036040574,0.08626760563380285,1.7719658937641387,1.3097226832329854
AEE UN Equity,250.0,0.0001728597831505335,0.007903217794852637,-0.026476980833827234,-0.004928935301842095,0.0007860902879962138,0.0052169088264674614,0.0192502532928064,0.49804065545293713,1.9531577260329356
NEBLQ UN Equity,250.0,0.0003531840607865709,0.023357834942120077,-0.062382142764036336,-0.015285118063655439,0.0019459133001437615,0.014400365011337435,0.0693050193050194,1.7240479605690202,1.985924269477634
LH UN Equity,250.0,0.0012943702351268151,0.008774045290081389,-0.02550571679859284,-0.00446205272635256,0.0008688206114789568,0.007311959698151879,0.035733145572962526,0.5417005710274344,1.7651357940411585
ITW UN Equity,250.0,0.00019963183621137984,0.012381904949666048,-0.0478933694792725,-0.007221130385577216,4.8685491723422125e-05,0.007364280939648539,0.03530655391120511,1.1167238681602416,1.7942094431268167
GOOGL UW Equity,250.0,0.000450040753124528,0.021237775746007145,-0.08476112441122224,-0.009864092331821617,-0.0007675041595708565,0.009610764635441266,0.07888911816016059,1.4420311414726006,1.5833268196711823
UNP UN Equity,250.0,0.0006573722268992458,0.014554363155632613,-0.03878718535469108,-0.00833807209432505,-0.0007856382312668556,0.008617735363499881,0.06274999999999994,1.306421755083619,1.7243105162926065
DFODQ UN Equity,250.0,0.0005058432708439129,0.012966291916915165,-0.06936375574878809,-0.0056805914957756345,0.0,0.006443661631171449,0.05143043321008275,0.5531035771366349,1.3666646542359335
GT UN Equity,250.0,0.0009302289823821392,0.023775414247553504,-0.16631130063965888,-0.010366637095047171,-0.0005610119806349823,0.013233348895113593,0.1562294001318391,1.4042510733079845,1.0671241085218026
VZ UN Equity,250.0,0.0010170095074414868,0.010389044286870996,-0.031085692117336337,-0.005619216168343438,0.001866078156610925,0.007359633375412412,0.03460256632748833,0.952603639753566,1.8642862146280812
HON UN Equity,250.0,0.0008260571356448082,0.011929479596856599,-0.04236552523582197,-0.007022633263865305,0.0011959810338216764,0.008918017203724407,0.03743751674958937,1.2128823090666532,1.8166322976588054
WFTIQ UN Equity,250.0,0.0006304676635475282,0.024193954592551473,-0.08051894563426695,-0.015145396855856188,0.0028915830546265573,0.016328655976491933,0.06542056074766367,1.6022323799614218,1.9007987174601313
WWY UN Equity,250.0,-0.00010458855456285134,0.01358025360091381,-0.03375527426160341,-0.007051359984084668,-0.0006085031817762842,0.004800762965874609,0.13666453128336534,0.5349850801487329,1.0819864365946887
TEK UN Equity,250.0,0.0002631559555789163,0.019230951540654725,-0.09261083743842366,-0.008654635218128003,-0.0004750225148763304,0.008109055228483328,0.126112304387849,1.6172232424994597,1.2438834444505098
BIIB UW Equity,247.0,0.00015554816733999625,0.015948431330492282,-0.05688343770992697,-0.009432066947909792,-0.0006653201853391635,0.010552566415215594,0.08401325223755139,1.421655435175406,1.5376284299113994
PBI UN Equity,250.0,0.00029307662951039235,0.007007211979573939,-0.02031216591832377,-0.004612014481140727,0.0,0.005183718576045742,0.024827925270403096,0.6469374142158895,1.8585860239699066
UPS UN Equity,250.0,4.549464844384151e-05,0.012210114071349488,-0.10250000000000004,-0.005688313405649714,-0.0001820381364286701,0.00675480435084793,0.045362318840579646,0.8914594591906941,1.1200560483309774
DHI UN Equity,250.0,-0.0010566042270115546,0.023485523469795898,-0.0726159230096238,-0.017491998243372147,-0.003970141370725829,0.012706596293196287,0.09472743521000898,1.970605033391553,1.7181024970788845
TGNA UN Equity,250.0,-4.53309695598871e-05,0.010727030032837107,-0.025812910513890713,-0.006878222579072498,-0.00018101751237966786,0.006135960180244552,0.04245181892940917,0.723317901195452,1.8261266019699138
HSH UN Equity,250.0,0.0002643805988890874,0.009947777204287099,-0.03199340028775192,-0.005345941866482637,0.0,0.0059232629793769245,0.040479126945994315,0.7462248596188062,1.65679889279048
PBG UN Equity,250.0,0.00033771005622708285,0.009633879256913537,-0.06982685211467482,-0.004824652606771728,0.0006798124808210474,0.005314747530049971,0.04976816074188561,0.49072901343190123,1.1428572394200829
BMS UN Equity,250.0,0.0007554300623940078,0.011641923599680715,-0.027479892761394113,-0.006525287897634468,0.0,0.007610039157796713,0.0492753623188405,1.234550562828697,1.7858075073326534
WHR UN Equity,250.0,0.0001472791379946504,0.016212049916778826,-0.06642883503505972,-0.007767081527175536,-0.0008893888409274431,0.007897761053852441,0.0731858846918489,1.1204213516304433,1.482945006021457
RTN UN Equity,250.0,0.0011640668709520265,0.010312897744047448,-0.038026944806605824,-0.0055128166991545375,0.0012648151376863292,0.0068454583239234874,0.03456065055342204,0.763984147492865,1.7572555613746672
1519128D UW Equity,250.0,-0.00029964691586841435,0.017164259913068133,-0.13276346398630567,-0.008542516124986776,0.0,0.008755655366434988,0.07642562223290822,0.689132950672006,1.124152186416208
1856613D UN Equity,250.0,0.0012313773374460337,0.016928712525197398,-0.05300581771169993,-0.008962938003263185,0.0008435940473626906,0.01071192505420135,0.08755219206680577,1.441588245561834,1.589102497053513
XLNX UW Equity,250.0,-8.879308930957035e-05,0.02143401128520874,-0.080563947633434,-0.012757475733176368,-0.0003965451353337971,0.01170040588964561,0.0997578692493948,1.8393420906000193,1.5607515947349275
BAC UN Equity,250.0,0.0005351313239324653,0.008010411449845921,-0.02768023135715754,-0.004576862219278386,0.0005103052365926213,0.005240276642116671,0.03117258464079284,0.8006816767052618,1.701868527035723
CMVT UQ Equity,250.0,-0.0006371456602737971,0.023670243102085452,-0.147512886110726,-0.008696954825951772,0.0,0.009128437203901756,0.08186904175804503,1.3158457081797894,1.1996169734632371
JCI UN Equity,250.0,0.0001773019475021184,0.012210933897045044,-0.10524680783023821,-0.005706760571991328,0.0005118948166178642,0.006422163021746526,0.03638008398566995,0.8481674932185752,1.1426784844764601
PGR UN Equity,250.0,-0.000637975454233677,0.01149008769295187,-0.03955295555749586,-0.007623022349154655,-0.0009345963595374647,0.006842991620521753,0.05508662816525981,0.7250888405381472,1.6226593274256655
OXY UN Equity,250.0,0.0006954194421428231,0.01927325127147754,-0.06442097871549975,-0.01009208599461554,0.00033406405003843717,0.013591779414797932,0.05129187638685924,1.2164266003762738,1.9171241945336188
PAYX UW Equity,250.0,0.00016525273481245287,0.012054678088266955,-0.03540519276160507,-0.007195836804858054,-0.0009600605806656234,0.007465256878756095,0.05387473460721871,0.9218575441189492,1.7044330679318171
SLB UN Equity,250.0,0.0010566865652724192,0.022576151351452804,-0.0630233583076244,-0.01474961598956764,0.0007466714626979889,0.01699911110679341,0.06406127600313342,1.4973637540855138,1.9876591841643232
ESRX UW Equity,250.0,-0.0005775713106804306,0.019582945313932357,-0.09221457393781166,-0.009627779035670048,0.0,0.00955828244631323,0.05688190995032843,1.111155049583974,1.6206839770304167
CTXS UW Equity,250.0,3.258923415094091e-05,0.025593368992509937,-0.19651907915709993,-0.011210282731371226,-0.0005540954015330037,0.011399248617584245,0.07896071344360564,1.5672733616454493,1.254487867432816
APA UN Equity,250.0,-0.00010843658151029181,0.01719377534626027,-0.04496253122398014,-0.01073291815648784,-0.00037900907578823585,0.011660765425620388,0.049836252313826,1.141168798117343,2.0118110716339674
XEL UN Equity,250.0,0.0009053214542491686,0.008816724405164152,-0.02520576131687253,-0.004822674775977936,0.0009113693797330692,0.0073070630553905835,0.024841437632135244,0.5806075673597482,1.962094635652947
WYE UN Equity,250.0,0.00041829936303331073,0.010505471361132182,-0.044990176817288785,-0.005432068953429978,0.0008272228245412398,0.005465018642150337,0.04153846153846155,0.8288442975063243,1.6049690920138981
FE UN Equity,250.0,0.0007967037051532517,0.009981518241447903,-0.026152654010073505,-0.005311297037621399,0.0006407602533817184,0.006872217865353904,0.030309072781655098,0.7171553840015129,1.963652947305627
CSX UN Equity,250.0,0.0014452612632687065,0.01794249872261753,-0.05922642644937566,-0.011320777966599437,0.002225900154248348,0.012023668983930806,0.053230769230769186,1.5661895617664785,1.8841775272841486
HPQ UN Equity,250.0,0.0015698175584356443,0.016415134857280952,-0.051927441715623676,-0.008072403653221623,0.0006414414772558852,0.01130796156120598,0.07420158014799981,1.2932047890194867,1.6773913872695025
LMT UN Equity,250.0,0.0015358323570860875,0.010207265939638043,-0.03207920792079217,-0.004579435302262964,0.0012856749681163136,0.008022469539479674,0.030456852791878014,0.7334077336957086,1.8754922178774105
KMB UN Equity,250.0,0.0005669700735109307,0.007794821103947946,-0.027682966597822965,-0.004470640907009341,0.0007862636414119216,0.0054000418571905,0.023255559386784502,0.5971131142244549,1.859686891240215
DGX UN Equity,250.0,0.00026321522595130944,0.0159946161362675,-0.17898193760262723,-0.005080820290396113,-0.00033416057122952696,0.0067093317162740754,0.09330427892234551,0.38595061166178324,0.5999691494203448
MXIM UW Equity,250.0,-0.0005812895283395999,0.019640013813224905,-0.052238805970149224,-0.014914056186185059,-0.0012643253351528976,0.01237893476450477,0.05941591137965759,1.816718624540897,1.9575722459230693
CEG UN Equity,250.0,0.000691642138860247,0.01018643044619558,-0.03204573012298622,-0.005957402867345252,0.001331205785006642,0.006580387817658574,0.03497038027899863,0.6911983555469472,1.8359827450915311
COP UN Equity,250.0,0.0008173652895265349,0.015808879599712163,-0.04304127580157673,-0.009244836481292554,0.0007317925786121987,0.011457775217702425,0.05809761089497513,1.1043635647385135,1.8730377102278304
0226226D UN Equity,250.0,-0.0008357365935514271,0.020973896444172642,-0.08312757201646086,-0.014750339048524186,-0.0015461903133604043,0.010914654443205784,0.05821917808219179,1.8199104505991988,1.778965507328157
RRD UN Equity,250.0,0.0002344346149569523,0.01053711478725569,-0.031386177762054296,-0.005556597988840737,-0.0001406123058334818,0.004544955806786245,0.05755459511527401,0.5334715183111889,1.4991790231259854
MAT UN Equity,250.0,0.0016317409474838351,0.01510386445587525,-0.03756402959590211,-0.006438298290042574,0.00022789425706467662,0.009363989499368012,0.10831234256926955,0.6587140697167295,1.367635981739274
PX UN Equity,250.0,0.0004682669924727561,0.0126170620247198,-0.03755641521598966,-0.006522814078994545,0.0002748368952618385,0.007539449996568445,0.04535190063981928,1.3164119965620407,1.8156058820002345
EOG UN Equity,250.0,-0.0006684734609120013,0.023235496239678324,-0.0778816199376947,-0.015625098108988968,-0.000496948915254461,0.015550989601260026,0.06801959412176346,1.7114295566784008,1.8684326596902971
FTRCQ UN Equity,250.0,0.0007291146446389968,0.01076721194970623,-0.032060027285129654,-0.005646453710817814,0.0010718285416292414,0.007344914271708617,0.047351524879614734,0.7316996082076045,1.680720753320177
LUMN UN Equity,250.0,0.0011605034919372765,0.010379172012544074,-0.032881526104417726,-0.004690126265731995,0.0011438950146981136,0.006878717938539438,0.04478897502153323,0.5607514239343846,1.6853449786561685
SGP UN Equity,250.0,0.0005759992302628483,0.01266273970965409,-0.02988987939171475,-0.0061338712725083925,-0.0005062965107914276,0.007226810711485157,0.05655526992287925,1.0534623661169586,1.7291666742735312
UIS UN Equity,250.0,0.0014013236885264757,0.01992075792107601,-0.1577235772357724,-0.008928571428571522,0.0015965207560428804,0.010491450835513028,0.06626506024096394,0.8135008747088219,1.204592794927677
LEG UN Equity,250.0,5.4004135399797595e-05,0.013883243766423957,-0.06389001213101504,-0.007884869196996679,-0.0012440480182416137,0.007342275688630018,0.07949790794979089,1.330962858631851,1.3368369705022731
MSI UN Equity,250.0,-0.0003421830440525712,0.017772669738099274,-0.07638575528400986,-0.012245980900903229,0.0011622752445371904,0.010482089012175927,0.07012953078702755,1.3471529524811752,1.5773440429362693
NEE UN Equity,250.0,0.0010725349321356165,0.009134171940648927,-0.021224086870681304,-0.004467835515156322,0.0006898151488135779,0.006230392632592819,0.0332156944156114,0.5184664718862508,1.9251487817300121
WFM UW Equity,250.0,-0.0016426944662955324,0.025415196918422773,-0.23053892215568864,-0.011013935392432837,-0.0015478951979359624,0.007898298874587668,0.13306516492357207,1.4943726603087162,0.8656958122666218
PNW UN Equity,250.0,0.0007446970945047021,0.00836811910622093,-0.022528735632183838,-0.005146416385186858,0.000349377813792759,0.0061782054825882775,0.022523675454312837,0.46275594983961654,2.02939361171895
BHI UN Equity,250.0,0.0008689908098658179,0.022303389491844707,-0.05565217391304343,-0.012624532116105435,0.0019541527287078144,0.01564224144674855,0.06303808550999553,1.4971461429153727,2.0297029340762913
ALL UN Equity,250.0,0.0007350836401741842,0.009013544051080435,-0.026224328593996787,-0.0037066856507695614,0.0003648969287675962,0.005082217412673617,0.05524542829643883,0.7014833922729355,1.4334120003785997
NLOK UW Equity,250.0,0.0008648607450135524,0.017784024638609855,-0.06800870511425462,-0.009446222326453427,0.00113284548269066,0.011016399285801852,0.09113924050632896,0.8979447537628827,1.461894386573517
VFC UN Equity,250.0,0.001686120284475136,0.013167242095709141,-0.03148877911601996,-0.005213640567229166,0.000445345408964951,0.007509945479104629,0.0881166803117135,0.8934073059608661,1.3661226955164454
WYND UN Equity,114.0,9.041672750917164e-05,0.021142869880080108,-0.06306665979806306,-0.011311425894086671,0.0015582913625928302,0.008838432013800884,0.07979193581287827,1.1155868000460865,1.6534124325012343
5656565D UN Equity,250.0,0.0006740909977052364,0.014394997834706698,-0.04282006308612808,-0.008537085814442551,0.00035945532617260494,0.009204792817110128,0.060496685505532076,1.3098303281136205,1.7231310276746756
MET UN Equity,250.0,0.0006839965278306472,0.011227940516245333,-0.03470854932035381,-0.0067399981333499896,0.0,0.006722998894761226,0.05558832769426529,1.0531384733809654,1.6171896416945013
EA UW Equity,250.0,-3.630844853031075e-05,0.01977374379107202,-0.10917431192660555,-0.01043238151945947,-0.0016049157321027393,0.00909492015137932,0.11773584905660381,1.12079991068769,1.2461977868575802
GL UN Equity,250.0,0.0005614871118868481,0.007486754477872162,-0.027479301804026624,-0.003616503949761015,0.00017198840340504812,0.005134840848612567,0.023818519689410785,0.6327861740201313,1.7643489497788574
8277831Q UN Equity,250.0,-0.000787860432695661,0.014848647098894024,-0.07161803713527852,-0.006482107039216437,-0.0004735827856025218,0.005038724248438018,0.10669931782403361,0.8899612371376547,1.0980108078464883
BTUUQ UN Equity,250.0,0.0002489187486460435,0.03199602336138464,-0.10421750282893986,-0.020225571669743515,0.0009234420996941293,0.01902370924102601,0.10706152894484425,2.2032337947327947,1.8267629263024665
CPPRQ UN Equity,250.0,0.0013670918525729395,0.014596530229094799,-0.04875183553597641,-0.00846471580159921,0.0016489860124955268,0.01067009574976853,0.06632653061224504,1.1943281893206605,1.648583913855198
ETR UN Equity,250.0,0.0011171799718944766,0.008479166725629183,-0.022181146025878038,-0.0042203054924421215,0.0008513664567534752,0.006797546460588793,0.0271137026239067,0.49447671439151797,1.938649731971935
3414924Q US Equity,250.0,0.00127343233978023,0.02146222668203971,-0.13662239089184058,-0.010586622779212048,0.0009326015062427588,0.013208292201382019,0.08396946564885499,1.1507250713730275,1.3063068474925033
K UN Equity,250.0,0.0005682624488746024,0.007286669034922105,-0.02309421622726349,-0.004169085448879494,0.0005937072902038639,0.005245908811680367,0.01935619608668213,0.5303490505002504,1.944235609011665
R UN Equity,250.0,0.0010712913605329009,0.018359191112705987,-0.06285714285714286,-0.010520917765759757,0.00043563787094656867,0.013130408493157332,0.061773700305810426,1.8488163074482793,1.7907530815799977
EQR UN Equity,250.0,0.0010167029910762623,0.011258361866880149,-0.033383066020141725,-0.006881869100880998,0.0009563487128466969,0.008203418056569104,0.03361676883527789,0.8545926596487174,1.9344091121082079
IBM UN Equity,250.0,0.0007152804262453418,0.008951802459604174,-0.02678458622867978,-0.0045801399325199575,0.00019060744719966415,0.006051499561343413,0.03300747556066694,0.873486448847049,1.7808179863714635
EOP UN Equity,250.0,0.0018124829813446124,0.01100376836939647,-0.02136639409126867,-0.00449969758901361,0.0011484301493551942,0.00715359527085556,0.07647584973166373,0.5510866348575869,1.450588981811212
NI UN Equity,250.0,0.0005304003019246057,0.009174194134661593,-0.030909675060656266,-0.0048229651772262695,0.0004656194692524791,0.005779688587656855,0.029303990285263867,0.5689462835374318,1.8309370954940816
FCX UN Equity,250.0,0.0003832723625440802,0.02953008886490086,-0.08622206581031143,-0.01670204241579824,0.0024244001877880743,0.019915125327022578,0.10211408057439166,2.479988582810821,1.8575069753598543
RTX UN Equity,250.0,0.000466952688868902,0.01136660075238296,-0.0426418635460367,-0.00516357262289441,7.921419518377994e-05,0.005952594568887526,0.06620610247553244,1.0293501414027681,1.3863753186252754
HBAN UW Equity,250.0,-3.043555946859047e-05,0.009591749332480337,-0.0704453441295546,-0.004205657862640166,0.0,0.005447951395276828,0.03363133248190731,0.9117453944678616,1.2268293488583568
HOT UN Equity,250.0,0.0008736349854884178,0.015254213473920681,-0.057101036396679634,-0.007545005610823213,-0.0012096702037670693,0.009255919555789723,0.053527975666373184,1.2916086798202642,1.7015682097259242
1520415D UN Equity,250.0,0.00022084496839549255,0.015045846339179023,-0.071347678369196,-0.007285848606472139,-0.0005690122490351437,0.008094666225627198,0.061314791403286904,1.249012954469885,1.4721739896425343
MO UN Equity,250.0,0.000595760152482439,0.010557134356712173,-0.0638931021271458,-0.00475142901592167,0.0004959978639714181,0.005993350666452286,0.06041395400903801,0.5531582947912317,1.223532508185069
BDX UN Equity,250.0,0.0006680631505136288,0.012164948664527032,-0.02884464649631598,-0.005763068491136848,-0.00022345061354843378,0.006903932815180152,0.0896633395364574,1.0190343271853406,1.3626852835968992
DOV UN Equity,250.0,0.0007393497262332973,0.012016406365139594,-0.06306316879733102,-0.004762815727865781,0.00021456698766445632,0.0064797668728377965,0.04284927459638779,1.229586349361821,1.4892151626152998
1436513D UN Equity,250.0,0.00076952573312256,0.018814761506225023,-0.12267626430417126,-0.008509477594327606,0.0007971744716594731,0.008397086406424673,0.08913816535903421,1.288610215190703,1.1553444829840365
BC UN Equity,250.0,-0.0008492079758954097,0.01633987617068088,-0.13030888030888027,-0.008313072549677121,-0.00028609069026082394,0.007667136528393068,0.04121715076071928,1.0978962220325594,1.2405397174611201
ZBH UN Equity,250.0,0.0006355129632363642,0.013797091709686526,-0.06869744566079641,-0.00651651406354084,0.0007870688452038782,0.008094175202303553,0.049631708172570996,0.659516604465482,1.514916295623114
3692470Q UN Equity,250.0,0.0006834905195330234,0.011460758377203197,-0.07201787555861117,-0.005917006803327786,0.00034987497798752085,0.006400679111225177,0.03721488595438166,0.7031213220437499,1.3987809268892404
