,count,mean,std,min,25%,50%,75%,max,beta,entropy
USB UN Equity,251.0,0.000842246316120026,0.00804989078639552,-0.02259389671361491,-0.0037372218289693677,0.000604412209126504,0.0053992223858233615,0.027252502780867542,0.7380555516183791,1.8510236568805984
SLM UW Equity,251.0,0.0017136680110082885,0.011851647461689525,-0.031504696878921004,-0.005243106873124006,0.0013154208737804584,0.007302662172313828,0.043998087039693747,0.9436687592313174,1.796054782626546
1684442D UN Equity,251.0,0.0013216476442585066,0.010919222773467917,-0.050800278357689514,-0.004747076189445263,0.0017050298380222302,0.007744477231447975,0.02376543209876553,1.252205602575552,1.7330836131153
PPG UN Equity,251.0,0.001334149619120676,0.012889142023610922,-0.035302752293577995,-0.005881871168157185,0.0009310986964617564,0.008754528265691203,0.062311178247734134,1.2272236315265965,1.6750027337737194
TWC UN Equity,251.0,0.0013773292898473161,0.016311457510921737,-0.11281032770605759,-0.005908451774579065,0.0005207790855118963,0.007499170418922003,0.09978487506205518,0.9023303475985793,0.9361846417708144
HSY UN Equity,251.0,0.0011129264410481925,0.009228866230935953,-0.03178928247048135,-0.0047958228884891,0.0008304662474788607,0.007132417043369284,0.03205647494502963,0.8095519828928542,1.8019868638655154
M UN Equity,251.0,0.0014200820103038804,0.013964729824909657,-0.04474226804123715,-0.007397579765142689,0.000959923206143488,0.00957232481618931,0.09389164688107061,1.1328052418322332,1.4196217296105427
PXD UN Equity,251.0,0.0022879812667378602,0.02137389528763329,-0.07115757524660651,-0.009187990397469726,0.0011681390085419917,0.015007177140938542,0.1252907728095116,1.6990678813242988,1.4643422836692448
1288453D UW Equity,251.0,0.0010702504329826916,0.019195328717817532,-0.05872103153859553,-0.00938459646127577,-0.0009074410163340157,0.013203498244463542,0.10452186805040772,0.8216561486071614,1.530784403102399
KMX UN Equity,251.0,0.000998905444924307,0.015463672747524393,-0.09368520263901978,-0.005923984365851016,0.0015927794000529644,0.010044157352732282,0.043638882475178956,1.4434896997038262,1.4941270484747857
RRC UN Equity,251.0,0.0013645067031922609,0.01694517181143904,-0.06234951210239516,-0.009511326916540625,0.0,0.011902506112120882,0.07021696252465488,1.2260448836482722,1.6311859026913358
